sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/Proyecto-war/faces/view/solicitudes/mainPage.xhtml,3200,397,4,1246,227.2558327763214,0.0134375,24.83835663222932,104.57674312385026,4311.339375
/Proyecto-war/faces/view/solicitudes/resumenSolicitante.xhtml,3200,488,5,1441,287.81938991057586,0.03125,24.794861265002826,344.40779628890664,14223.65625
/Proyecto-war/faces/view/solicitudes/crearSolicitud.xhtml,8000,378,4,1179,221.6419331443948,0.0175,61.49257861441848,462.06423590426755,7694.485875
/Proyecto-war/faces/view/solicitudes/consultarSolicitud.xhtml,40000,340,4,1627,239.9708188541877,0.00935,302.18555704130125,1256.9560223220694,4259.3795
/Proyecto-war/faces/view/solicitudes/solicitud.xhtml,8000,376,5,1353,223.74159936730027,0.014625,60.6681075342206,240.15539241127289,4053.515625
/Proyecto-war/faces/view/solicitudes/ayudaSolicitante.xhtml,3200,396,4,1109,222.8432204549521,0.0165625,24.490108292197604,127.46620054146099,5329.71875
/Proyecto-war/faces/view/solicitudes/perfilSolicitante.xhtml,1600,510,86,1155,203.06732933623277,0.03,12.26147597517051,116.63473823425166,9740.586875
Total,67200,365,4,1627,239.90419622357894,0.013020833333333334,503.56315895960256,2607.439342756877,5302.2502529761905
