sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/Proyecto-war/faces/view/solicitudes/mainPage.xhtml,4000,1462,8,5180,840.4783412949663,0.03375,16.45190081149001,67.93182640776858,4228.216
/Proyecto-war/faces/view/solicitudes/resumenSolicitante.xhtml,4000,1676,6,7033,1148.8876356785015,0.04575,16.512685870920336,223.39000828988432,13853.0685
/Proyecto-war/faces/view/solicitudes/crearSolicitud.xhtml,10000,1364,27,6516,919.2856173506415,0.0178,41.14379757251594,309.03520205461837,7691.367
/Proyecto-war/faces/view/solicitudes/consultarSolicitud.xhtml,50000,1042,4,6817,749.3789993210014,0.0043,197.36868074826413,841.1044540128506,4363.86846
/Proyecto-war/faces/view/solicitudes/solicitud.xhtml,10000,1190,6,4541,721.6744922657582,0.0072,48.29051574270813,193.067094767119,4093.9862
/Proyecto-war/faces/view/solicitudes/ayudaSolicitante.xhtml,4000,1205,5,4464,693.6005435406876,0.014,20.70371942319438,108.08033010786637,5345.622
/Proyecto-war/faces/view/solicitudes/perfilSolicitante.xhtml,2000,1340,94,4475,696.133356896507,0.0195,10.566189251015675,101.15148658853411,9802.8835
Total,84000,1163,4,7033,811.7856337278289,0.010452380952380953,318.1577153245966,1662.1031165962806,5349.527952380952
